id;name;geoid;geoname;value;datetime
612;Precio mercado SPOT Intradiario Sesión 1;3;España;25;2016-10-23T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;24.8;2016-10-23T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;26.6;2016-10-23T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;28.1;2016-10-23T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;33.33;2016-10-23T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;40.41;2016-10-23T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;40;2016-10-23T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;40.1;2016-10-23T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;34.5;2016-10-23T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;28.09;2016-10-23T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;27.66;2016-10-23T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;29.44;2016-10-23T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;40;2016-10-23T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;40.9;2016-10-23T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;51.7;2016-10-23T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;62.49;2016-10-23T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;52.4;2016-10-23T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;52.4;2016-10-23T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.06;2016-10-23T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45.6;2016-10-24T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;42.04;2016-10-24T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;40.06;2016-10-24T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;40.1;2016-10-24T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;34.2;2016-10-24T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;42.1;2016-10-24T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;52.68;2016-10-24T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;56.65;2016-10-24T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.31;2016-10-24T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;61.53;2016-10-24T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;62.58;2016-10-24T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;61.9;2016-10-24T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;62.05;2016-10-24T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;61.48;2016-10-24T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.38;2016-10-24T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;58.23;2016-10-24T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;59.04;2016-10-24T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.3;2016-10-24T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.65;2016-10-24T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;61.34;2016-10-24T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.48;2016-10-24T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;61.09;2016-10-24T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;56.49;2016-10-24T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;53;2016-10-24T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;54.51;2016-10-25T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45.38;2016-10-25T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;43.63;2016-10-25T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;42.06;2016-10-25T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;43.1;2016-10-25T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.46;2016-10-25T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.4;2016-10-25T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;62.93;2016-10-25T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;65.24;2016-10-25T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.28;2016-10-25T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.91;2016-10-25T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.86;2016-10-25T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.19;2016-10-25T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.28;2016-10-25T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;62.6;2016-10-25T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;62.43;2016-10-25T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.28;2016-10-25T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.69;2016-10-25T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.53;2016-10-25T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.4;2016-10-25T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.99;2016-10-25T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.56;2016-10-25T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.93;2016-10-25T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;62.5;2016-10-25T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;56.5;2016-10-26T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;49.07;2016-10-26T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;43.36;2016-10-26T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;41.2;2016-10-26T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;40.97;2016-10-26T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.3;2016-10-26T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;59.47;2016-10-26T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.11;2016-10-26T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;67;2016-10-26T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.9;2016-10-26T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.94;2016-10-26T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.71;2016-10-26T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.19;2016-10-26T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.94;2016-10-26T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.63;2016-10-26T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;62.2;2016-10-26T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;62.47;2016-10-26T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.58;2016-10-26T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;62.89;2016-10-26T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.65;2016-10-26T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;65.13;2016-10-26T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.88;2016-10-26T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.41;2016-10-26T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;54.77;2016-10-26T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;51;2016-10-27T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45.67;2016-10-27T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;43.42;2016-10-27T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;39.88;2016-10-27T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;36.66;2016-10-27T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;42.31;2016-10-27T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;50.59;2016-10-27T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;58.73;2016-10-27T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;61.99;2016-10-27T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.75;2016-10-27T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;59.51;2016-10-27T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;58.2;2016-10-27T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.29;2016-10-27T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;59;2016-10-27T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;58.78;2016-10-27T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;57.9;2016-10-27T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;59.7;2016-10-27T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;61.01;2016-10-27T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.13;2016-10-27T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;61.19;2016-10-27T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.2;2016-10-27T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.19;2016-10-27T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;56.59;2016-10-27T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;55;2016-10-27T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.75;2016-10-28T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45.51;2016-10-28T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;43.54;2016-10-28T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;43.8;2016-10-28T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;44;2016-10-28T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;43.29;2016-10-28T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;58.3;2016-10-28T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.76;2016-10-28T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.49;2016-10-28T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;65.95;2016-10-28T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;65.48;2016-10-28T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.19;2016-10-28T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.1;2016-10-28T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.64;2016-10-28T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;57.98;2016-10-28T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;55.78;2016-10-28T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;55.17;2016-10-28T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;59.68;2016-10-28T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;61.59;2016-10-28T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.28;2016-10-28T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.13;2016-10-28T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;59.57;2016-10-28T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;56.85;2016-10-28T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;51.3;2016-10-28T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;53.2;2016-10-29T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;47.44;2016-10-29T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;47.44;2016-10-29T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45.1;2016-10-29T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;44.69;2016-10-29T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;44.69;2016-10-29T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;44.63;2016-10-29T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;49.87;2016-10-29T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;53.57;2016-10-29T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;58.29;2016-10-29T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;59.58;2016-10-29T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;56.36;2016-10-29T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;54.15;2016-10-29T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;53.57;2016-10-29T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;51.81;2016-10-29T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;47.22;2016-10-29T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45.31;2016-10-29T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;49.16;2016-10-29T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;56.89;2016-10-29T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.56;2016-10-29T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.81;2016-10-29T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.05;2016-10-29T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;57.06;2016-10-29T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;53.6;2016-10-29T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;49.16;2016-10-30T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.8;2016-10-30T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;47.69;2016-10-30T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.65;2016-10-30T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.04;2016-10-30T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45.68;2016-10-30T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.04;2016-10-30T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.1;2016-10-30T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45.41;2016-10-30T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45.41;2016-10-30T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45.41;2016-10-30T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.76;2016-10-30T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;47.33;2016-10-30T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;47.8;2016-10-30T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;50.18;2016-10-30T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.98;2016-10-30T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.65;2016-10-30T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;47.4;2016-10-30T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.5;2016-10-30T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;55.56;2016-10-30T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.1;2016-10-30T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.32;2016-10-30T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.89;2016-10-30T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;61.34;2016-10-30T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;56.94;2016-10-30T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.1;2016-10-31T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.4;2016-10-31T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;44.98;2016-10-31T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45.4;2016-10-31T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45.29;2016-10-31T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.05;2016-10-31T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;47.44;2016-10-31T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;55.83;2016-10-31T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;59.69;2016-10-31T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;58.23;2016-10-31T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;56.62;2016-10-31T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;54.59;2016-10-31T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;57.2;2016-10-31T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;57.27;2016-10-31T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;54.98;2016-10-31T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;54.04;2016-10-31T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;54.16;2016-10-31T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.28;2016-10-31T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.2;2016-10-31T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.89;2016-10-31T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;65.12;2016-10-31T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.28;2016-10-31T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;52.57;2016-10-31T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.62;2016-10-31T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;49.91;2016-11-01T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46;2016-11-01T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;44.83;2016-11-01T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45.4;2016-11-01T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45.22;2016-11-01T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45;2016-11-01T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;44.67;2016-11-01T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;44.67;2016-11-01T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;45.43;2016-11-01T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;47.53;2016-11-01T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.51;2016-11-01T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.31;2016-11-01T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.27;2016-11-01T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.23;2016-11-01T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.23;2016-11-01T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;47.42;2016-11-01T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;47.41;2016-11-01T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;54.4;2016-11-01T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;68.77;2016-11-01T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;67.22;2016-11-01T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.49;2016-11-01T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.69;2016-11-01T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60;2016-11-01T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;55.8;2016-11-01T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;56.23;2016-11-02T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.56;2016-11-02T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;47.28;2016-11-02T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;47;2016-11-02T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.15;2016-11-02T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;47.94;2016-11-02T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;57.18;2016-11-02T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;67.11;2016-11-02T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;69.19;2016-11-02T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;68.91;2016-11-02T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.69;2016-11-02T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.56;2016-11-02T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.89;2016-11-02T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.69;2016-11-02T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.89;2016-11-02T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;65.89;2016-11-02T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;65.04;2016-11-02T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.7;2016-11-02T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;69.29;2016-11-02T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;71.9;2016-11-02T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;72.51;2016-11-02T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;67.51;2016-11-02T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;62.99;2016-11-02T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;57.75;2016-11-02T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;62;2016-11-03T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;56.75;2016-11-03T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;49.8;2016-11-03T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.69;2016-11-03T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.69;2016-11-03T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;49.2;2016-11-03T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.11;2016-11-03T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;67.69;2016-11-03T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;69.19;2016-11-03T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;69.13;2016-11-03T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;67.69;2016-11-03T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;65.89;2016-11-03T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.53;2016-11-03T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.58;2016-11-03T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;64.89;2016-11-03T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;62.2;2016-11-03T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.19;2016-11-03T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.2;2016-11-03T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;67.11;2016-11-03T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;69.19;2016-11-03T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;69.19;2016-11-03T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.05;2016-11-03T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;60.23;2016-11-03T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;54.45;2016-11-03T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;58.07;2016-11-04T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;53.37;2016-11-04T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.8;2016-11-04T02:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.25;2016-11-04T03:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;48.13;2016-11-04T04:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;51.8;2016-11-04T05:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;62;2016-11-04T06:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;65;2016-11-04T07:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.12;2016-11-04T08:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;67.69;2016-11-04T09:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;67.52;2016-11-04T10:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.76;2016-11-04T11:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.32;2016-11-04T12:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.34;2016-11-04T13:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.13;2016-11-04T14:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;65.4;2016-11-04T15:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;65.53;2016-11-04T16:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;66.26;2016-11-04T17:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;67.88;2016-11-04T18:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;69.69;2016-11-04T19:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;68.63;2016-11-04T20:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;63.34;2016-11-04T21:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;58.25;2016-11-04T22:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;57.07;2016-11-04T23:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;54.55;2016-11-05T00:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;51.5;2016-11-05T01:00:00
612;Precio mercado SPOT Intradiario Sesión 1;3;España;46.5;2016-11-05T02:00:00
